protocol,auth_mode,network_profile,sig_alg,kem,kem_class,role,n_blocks_cpu,cpu_ms_per_handshake_mean,cpu_ms_ci95,cpu_ms_ci95_method,n_blocks_mem,mem_peak_MiB_mean,mem_MiB_ci95,mem_MiB_ci95_method
tls,mutual,unstable,mldsa44,p256_mlkem512,hybride,server,4,5.643,"[4.254, 8.080]",bootstrap_blocs,4,6.536,"[6.526, 6.547]",bootstrap_blocs
tls,mutual,unstable,mldsa44,x25519,classique,client,4,62.66,"[44.847, 96.947]",bootstrap_blocs,4,5.49,"[5.385, 5.568]",bootstrap_blocs
tls,mutual,unstable,mldsa44,x25519,classique,server,4,3.625,"[2.524, 5.410]",bootstrap_blocs,4,6.214,"[6.194, 6.238]",bootstrap_blocs
tls,mutual,unstable,mldsa44,x25519_hqc128,hybride,client,4,58.241,"[57.575, 58.860]",bootstrap_blocs,4,5.406,"[5.200, 5.607]",bootstrap_blocs
tls,mutual,unstable,mldsa44,x25519_hqc128,hybride,server,4,11.995,"[11.577, 12.427]",bootstrap_blocs,4,6.262,"[6.245, 6.280]",bootstrap_blocs
tls,mutual,unstable,mldsa44,x25519_mlkem512,hybride,client,4,61.731,"[45.722, 90.410]",bootstrap_blocs,4,5.434,"[5.291, 5.576]",bootstrap_blocs
tls,mutual,unstable,mldsa44,x25519_mlkem512,hybride,server,4,3.566,"[2.701, 5.171]",bootstrap_blocs,4,6.35,"[6.240, 6.459]",bootstrap_blocs
tls,mutual,unstable,mldsa65,P-384,classique,client,4,77.934,"[57.513, 118.108]",bootstrap_blocs,4,5.407,"[5.291, 5.529]",bootstrap_blocs
tls,mutual,unstable,mldsa65,P-384,classique,server,4,4.975,"[4.054, 6.689]",bootstrap_blocs,4,6.263,"[6.224, 6.305]",bootstrap_blocs
tls,mutual,unstable,mldsa65,hqc192,pq_pur,client,4,86.472,"[84.563, 88.175]",bootstrap_blocs,4,5.288,"[5.188, 5.421]",bootstrap_blocs
tls,mutual,unstable,mldsa65,hqc192,pq_pur,server,4,26.651,"[25.774, 27.723]",bootstrap_blocs,4,6.323,"[6.320, 6.326]",bootstrap_blocs
tls,mutual,unstable,mldsa65,mlkem768,pq_pur,client,4,54.583,"[50.826, 57.108]",bootstrap_blocs,4,5.261,"[5.204, 5.334]",bootstrap_blocs
tls,mutual,unstable,mldsa65,mlkem768,pq_pur,server,4,2.816,"[2.669, 2.946]",bootstrap_blocs,4,6.29,"[6.284, 6.295]",bootstrap_blocs
tls,mutual,unstable,mldsa65,p384_hqc192,hybride,client,4,124.646,"[93.993, 184.620]",bootstrap_blocs,4,5.565,"[5.291, 5.790]",bootstrap_blocs
tls,mutual,unstable,mldsa65,p384_hqc192,hybride,server,4,38.128,"[27.763, 57.560]",bootstrap_blocs,4,6.71,"[6.615, 6.893]",bootstrap_blocs
tls,mutual,unstable,mldsa65,p384_mlkem768,hybride,client,4,63.709,"[62.706, 65.243]",bootstrap_blocs,4,5.443,"[5.342, 5.545]",bootstrap_blocs
tls,mutual,unstable,mldsa65,p384_mlkem768,hybride,server,4,5.776,"[5.662, 5.889]",bootstrap_blocs,4,6.576,"[6.559, 6.590]",bootstrap_blocs
tls,mutual,unstable,mldsa65,x448,classique,client,4,76.875,"[55.010, 118.972]",bootstrap_blocs,4,5.449,"[5.373, 5.527]",bootstrap_blocs
tls,mutual,unstable,mldsa65,x448,classique,server,4,4.37,"[3.394, 6.118]",bootstrap_blocs,4,6.253,"[6.248, 6.257]",bootstrap_blocs
tls,mutual,unstable,mldsa65,x448_hqc192,hybride,client,4,117.879,"[89.363, 172.878]",bootstrap_blocs,4,5.285,"[5.215, 5.359]",bootstrap_blocs
tls,mutual,unstable,mldsa65,x448_hqc192,hybride,server,4,35.515,"[26.657, 52.334]",bootstrap_blocs,4,6.319,"[6.294, 6.336]",bootstrap_blocs
tls,mutual,unstable,mldsa65,x448_mlkem768,hybride,client,4,78.082,"[55.902, 118.497]",bootstrap_blocs,4,5.451,"[5.312, 5.691]",bootstrap_blocs
tls,mutual,unstable,mldsa65,x448_mlkem768,hybride,server,4,4.675,"[3.890, 6.126]",bootstrap_blocs,4,6.383,"[6.293, 6.473]",bootstrap_blocs
tls,mutual,unstable,mldsa87,P-521,classique,client,4,66.819,"[58.898, 74.740]",bootstrap_blocs,4,5.307,"[5.268, 5.350]",bootstrap_blocs
tls,mutual,unstable,mldsa87,P-521,classique,server,4,3.969,"[3.823, 4.066]",bootstrap_blocs,4,6.312,"[6.297, 6.328]",bootstrap_blocs
tls,mutual,unstable,mldsa87,hqc256,pq_pur,client,4,125.968,"[123.926, 128.009]",bootstrap_blocs,4,5.368,"[5.222, 5.514]",bootstrap_blocs
tls,mutual,unstable,mldsa87,hqc256,pq_pur,server,4,41.833,"[40.910, 42.994]",bootstrap_blocs,4,6.414,"[6.393, 6.450]",bootstrap_blocs
tls,mutual,unstable,mldsa87,mlkem1024,pq_pur,client,4,74.329,"[73.457, 75.279]",bootstrap_blocs,4,5.406,"[5.316, 5.518]",bootstrap_blocs
tls,mutual,unstable,mldsa87,mlkem1024,pq_pur,server,4,2.948,"[2.797, 3.127]",bootstrap_blocs,4,6.337,"[6.331, 6.342]",bootstrap_blocs
tls,mutual,unstable,mldsa87,p521_hqc256,hybride,client,4,129.446,"[122.225, 134.397]",bootstrap_blocs,4,5.574,"[5.484, 5.691]",bootstrap_blocs
tls,mutual,unstable,mldsa87,p521_hqc256,hybride,server,4,43.674,"[42.830, 44.454]",bootstrap_blocs,4,6.724,"[6.711, 6.741]",bootstrap_blocs
tls,mutual,unstable,mldsa87,p521_mlkem1024,hybride,client,4,84.192,"[70.086, 102.373]",bootstrap_blocs,4,5.469,"[5.433, 5.498]",bootstrap_blocs
tls,mutual,unstable,mldsa87,p521_mlkem1024,hybride,server,4,6.383,"[5.773, 7.373]",bootstrap_blocs,4,6.652,"[6.635, 6.684]",bootstrap_blocs
tls,mutual,unstable,secp384r1,P-384,classique,client,4,40.952,"[28.921, 57.785]",bootstrap_blocs,4,5.257,"[5.137, 5.377]",bootstrap_blocs
tls,mutual,unstable,secp384r1,P-384,classique,server,4,8.782,"[6.674, 12.290]",bootstrap_blocs,4,6.188,"[6.091, 6.355]",bootstrap_blocs
tls,mutual,unstable,secp384r1,hqc192,pq_pur,client,4,57.998,"[56.427, 60.165]",bootstrap_blocs,4,5.424,"[5.186, 5.756]",bootstrap_blocs
tls,mutual,unstable,secp384r1,hqc192,pq_pur,server,4,27.625,"[27.466, 27.851]",bootstrap_blocs,4,6.322,"[6.258, 6.441]",bootstrap_blocs
tls,mutual,unstable,secp384r1,mlkem768,pq_pur,client,4,28.106,"[27.043, 29.788]",bootstrap_blocs,4,5.328,"[5.241, 5.435]",bootstrap_blocs
tls,mutual,unstable,secp384r1,mlkem768,pq_pur,server,4,5.391,"[5.143, 5.759]",bootstrap_blocs,4,6.171,"[6.164, 6.178]",bootstrap_blocs
tls,mutual,unstable,secp384r1,p384_hqc192,hybride,client,4,90.646,"[64.199, 143.162]",bootstrap_blocs,4,5.396,"[5.283, 5.510]",bootstrap_blocs
tls,mutual,unstable,secp384r1,p384_hqc192,hybride,server,4,42.778,"[30.552, 66.544]",bootstrap_blocs,4,6.551,"[6.529, 6.566]",bootstrap_blocs
tls,mutual,unstable,secp384r1,p384_mlkem768,hybride,client,4,37.176,"[33.602, 43.814]",bootstrap_blocs,4,5.306,"[5.197, 5.475]",bootstrap_blocs
tls,mutual,unstable,secp384r1,p384_mlkem768,hybride,server,4,8.609,"[7.672, 10.192]",bootstrap_blocs,4,6.506,"[6.441, 6.627]",bootstrap_blocs
tls,mutual,unstable,secp384r1,x448,classique,client,4,39.015,"[28.708, 58.735]",bootstrap_blocs,4,5.38,"[5.301, 5.516]",bootstrap_blocs
tls,mutual,unstable,secp384r1,x448,classique,server,4,8.062,"[6.156, 11.432]",bootstrap_blocs,4,6.104,"[6.067, 6.133]",bootstrap_blocs
tls,mutual,unstable,secp384r1,x448_hqc192,hybride,client,4,70.169,"[58.282, 93.346]",bootstrap_blocs,4,5.439,"[5.273, 5.605]",bootstrap_blocs
tls,mutual,unstable,secp384r1,x448_hqc192,hybride,server,4,34.652,"[27.796, 47.355]",bootstrap_blocs,4,6.26,"[6.239, 6.278]",bootstrap_blocs
tls,mutual,unstable,secp384r1,x448_mlkem768,hybride,client,4,29.137,"[28.566, 29.730]",bootstrap_blocs,4,5.343,"[5.261, 5.404]",bootstrap_blocs
tls,mutual,unstable,secp384r1,x448_mlkem768,hybride,server,4,6.89,"[6.501, 7.178]",bootstrap_blocs,4,6.212,"[6.156, 6.323]",bootstrap_blocs
tls,mutual,unstable,secp521r1,P-521,classique,client,4,31.284,"[30.053, 32.135]",bootstrap_blocs,4,5.462,"[5.285, 5.716]",bootstrap_blocs
tls,mutual,unstable,secp521r1,P-521,classique,server,4,7.052,"[6.870, 7.185]",bootstrap_blocs,4,6.143,"[6.135, 6.151]",bootstrap_blocs
tls,mutual,unstable,secp521r1,hqc256,pq_pur,client,4,97.368,"[78.295, 133.926]",bootstrap_blocs,4,5.379,"[5.340, 5.430]",bootstrap_blocs
tls,mutual,unstable,secp521r1,hqc256,pq_pur,server,4,54.363,"[42.341, 77.056]",bootstrap_blocs,4,6.378,"[6.353, 6.404]",bootstrap_blocs
tls,mutual,unstable,secp521r1,mlkem1024,pq_pur,client,4,41.256,"[29.481, 64.392]",bootstrap_blocs,4,5.171,"[5.062, 5.273]",bootstrap_blocs
tls,mutual,unstable,secp521r1,mlkem1024,pq_pur,server,4,7.648,"[5.673, 11.333]",bootstrap_blocs,4,6.335,"[6.186, 6.612]",bootstrap_blocs
tls,mutual,unstable,secp521r1,p521_hqc256,hybride,client,4,85.682,"[83.324, 88.790]",bootstrap_blocs,4,5.324,"[5.256, 5.367]",bootstrap_blocs
tls,mutual,unstable,secp521r1,p521_hqc256,hybride,server,4,45.979,"[44.949, 46.732]",bootstrap_blocs,4,6.677,"[6.668, 6.686]",bootstrap_blocs
tls,mutual,unstable,secp521r1,p521_mlkem1024,hybride,client,4,34.289,"[33.341, 35.237]",bootstrap_blocs,4,5.329,"[5.184, 5.475]",bootstrap_blocs
tls,mutual,unstable,secp521r1,p521_mlkem1024,hybride,server,4,8.179,"[7.984, 8.338]",bootstrap_blocs,4,6.52,"[6.445, 6.629]",bootstrap_blocs
tls,single,none,ed25519,P-256,classique,client,4,13.443,"[12.280, 15.514]",bootstrap_blocs,4,5.375,"[5.230, 5.480]",bootstrap_blocs
tls,single,none,ed25519,P-256,classique,server,4,0.995,"[0.916, 1.137]",bootstrap_blocs,4,6.078,"[6.055, 6.094]",bootstrap_blocs
tls,single,none,ed25519,hqc128,pq_pur,client,4,21.238,"[20.048, 23.261]",bootstrap_blocs,4,5.417,"[5.203, 5.692]",bootstrap_blocs
tls,single,none,ed25519,hqc128,pq_pur,server,4,7.475,"[7.159, 7.984]",bootstrap_blocs,4,6.187,"[6.182, 6.190]",bootstrap_blocs
tls,single,none,ed25519,mlkem512,pq_pur,client,4,12.998,"[12.257, 14.298]",bootstrap_blocs,4,5.491,"[5.283, 5.644]",bootstrap_blocs
tls,single,none,ed25519,mlkem512,pq_pur,server,4,0.885,"[0.820, 0.960]",bootstrap_blocs,4,6.147,"[6.129, 6.174]",bootstrap_blocs
tls,single,none,ed25519,p256_hqc128,hybride,client,4,26.246,"[24.859, 28.550]",bootstrap_blocs,4,5.235,"[5.102, 5.369]",bootstrap_blocs
tls,single,none,ed25519,p256_hqc128,hybride,server,4,8.735,"[8.253, 9.347]",bootstrap_blocs,4,6.445,"[6.422, 6.461]",bootstrap_blocs
tls,single,none,ed25519,p256_mlkem512,hybride,client,4,17.679,"[16.567, 19.324]",bootstrap_blocs,4,5.512,"[5.398, 5.642]",bootstrap_blocs
tls,single,none,ed25519,p256_mlkem512,hybride,server,4,2.125,"[1.976, 2.273]",bootstrap_blocs,4,6.434,"[6.252, 6.635]",bootstrap_blocs
tls,single,none,ed25519,x25519,classique,client,4,13.167,"[12.322, 14.679]",bootstrap_blocs,4,5.42,"[5.341, 5.521]",bootstrap_blocs
tls,single,none,ed25519,x25519,classique,server,4,0.919,"[0.857, 1.032]",bootstrap_blocs,4,6.085,"[6.070, 6.111]",bootstrap_blocs
tls,single,none,ed25519,x25519_hqc128,hybride,client,4,21.317,"[20.151, 23.264]",bootstrap_blocs,4,5.073,"[4.914, 5.232]",bootstrap_blocs
tls,single,none,ed25519,x25519_hqc128,hybride,server,4,7.485,"[7.079, 8.149]",bootstrap_blocs,4,6.183,"[6.174, 6.191]",bootstrap_blocs
tls,single,none,ed25519,x25519_mlkem512,hybride,client,4,13.122,"[12.461, 14.401]",bootstrap_blocs,4,5.486,"[5.307, 5.666]",bootstrap_blocs
tls,single,none,ed25519,x25519_mlkem512,hybride,server,4,1.048,"[0.945, 1.215]",bootstrap_blocs,4,6.125,"[6.122, 6.128]",bootstrap_blocs
tls,single,none,mldsa44,P-256,classique,client,4,12.678,"[12.249, 13.295]",bootstrap_blocs,4,5.38,"[5.346, 5.433]",bootstrap_blocs
tls,single,none,mldsa44,P-256,classique,server,4,1.075,"[1.014, 1.152]",bootstrap_blocs,4,6.147,"[6.146, 6.148]",bootstrap_blocs
tls,single,none,mldsa44,hqc128,pq_pur,client,4,22.616,"[20.292, 27.062]",bootstrap_blocs,4,5.248,"[5.113, 5.326]",bootstrap_blocs
tls,single,none,mldsa44,hqc128,pq_pur,server,4,8.031,"[7.212, 9.454]",bootstrap_blocs,4,6.145,"[6.075, 6.186]",bootstrap_blocs
tls,single,none,mldsa44,mlkem512,pq_pur,client,4,12.962,"[12.178, 14.402]",bootstrap_blocs,4,5.297,"[5.270, 5.322]",bootstrap_blocs
tls,single,none,mldsa44,mlkem512,pq_pur,server,4,1.142,"[1.004, 1.264]",bootstrap_blocs,4,6.191,"[6.188, 6.194]",bootstrap_blocs
tls,single,none,mldsa44,p256_hqc128,hybride,client,4,25.733,"[24.177, 28.324]",bootstrap_blocs,4,5.322,"[5.232, 5.427]",bootstrap_blocs
tls,single,none,mldsa44,p256_hqc128,hybride,server,4,8.712,"[8.318, 9.365]",bootstrap_blocs,4,6.494,"[6.472, 6.524]",bootstrap_blocs
tls,single,none,mldsa44,p256_mlkem512,hybride,client,4,17.579,"[16.733, 19.140]",bootstrap_blocs,4,5.29,"[5.130, 5.457]",bootstrap_blocs
tls,single,none,mldsa44,p256_mlkem512,hybride,server,4,2.137,"[2.019, 2.339]",bootstrap_blocs,4,6.549,"[6.488, 6.642]",bootstrap_blocs
tls,single,none,mldsa44,x25519,classique,client,4,12.462,"[12.108, 12.959]",bootstrap_blocs,4,5.323,"[5.200, 5.432]",bootstrap_blocs
tls,single,none,mldsa44,x25519,classique,server,4,1.074,"[0.984, 1.189]",bootstrap_blocs,4,6.165,"[6.143, 6.206]",bootstrap_blocs
tls,single,none,mldsa44,x25519_hqc128,hybride,client,4,20.834,"[20.100, 21.818]",bootstrap_blocs,4,5.413,"[5.254, 5.572]",bootstrap_blocs
tls,single,none,mldsa44,x25519_hqc128,hybride,server,4,7.668,"[7.342, 8.093]",bootstrap_blocs,4,6.257,"[6.184, 6.393]",bootstrap_blocs
tls,single,none,mldsa44,x25519_mlkem512,hybride,client,4,13.96,"[12.393, 15.526]",bootstrap_blocs,4,5.289,"[5.165, 5.373]",bootstrap_blocs
tls,single,none,mldsa44,x25519_mlkem512,hybride,server,4,1.234,"[1.066, 1.402]",bootstrap_blocs,4,6.166,"[6.131, 6.193]",bootstrap_blocs
tls,single,none,mldsa65,P-384,classique,client,4,13.512,"[12.833, 14.748]",bootstrap_blocs,4,5.422,"[5.254, 5.590]",bootstrap_blocs
tls,single,none,mldsa65,P-384,classique,server,4,1.818,"[1.688, 1.948]",bootstrap_blocs,4,6.169,"[6.147, 6.182]",bootstrap_blocs
tls,single,none,mldsa65,hqc192,pq_pur,client,4,38.619,"[36.683, 42.440]",bootstrap_blocs,4,5.367,"[5.246, 5.527]",bootstrap_blocs
tls,single,none,mldsa65,hqc192,pq_pur,server,4,20.346,"[19.233, 22.403]",bootstrap_blocs,4,6.242,"[6.233, 6.251]",bootstrap_blocs
tls,single,none,mldsa65,mlkem768,pq_pur,client,4,12.979,"[12.284, 14.316]",bootstrap_blocs,4,5.385,"[5.283, 5.475]",bootstrap_blocs
tls,single,none,mldsa65,mlkem768,pq_pur,server,4,1.097,"[1.017, 1.205]",bootstrap_blocs,4,6.171,"[6.091, 6.213]",bootstrap_blocs
tls,single,none,mldsa65,p384_hqc192,hybride,client,4,44.217,"[41.521, 48.889]",bootstrap_blocs,4,5.362,"[5.189, 5.597]",bootstrap_blocs
tls,single,none,mldsa65,p384_hqc192,hybride,server,4,22.385,"[21.060, 24.743]",bootstrap_blocs,4,6.479,"[6.372, 6.549]",bootstrap_blocs
tls,single,none,mldsa65,p384_mlkem768,hybride,client,4,18.725,"[17.615, 20.203]",bootstrap_blocs,4,5.31,"[5.166, 5.458]",bootstrap_blocs
tls,single,none,mldsa65,p384_mlkem768,hybride,server,4,3.3,"[3.136, 3.465]",bootstrap_blocs,4,6.58,"[6.520, 6.701]",bootstrap_blocs
tls,single,none,mldsa65,x448,classique,client,4,14.046,"[12.863, 16.066]",bootstrap_blocs,4,5.443,"[5.243, 5.637]",bootstrap_blocs
tls,single,none,mldsa65,x448,classique,server,4,1.824,"[1.474, 2.264]",bootstrap_blocs,4,6.156,"[6.110, 6.190]",bootstrap_blocs
tls,single,none,mldsa65,x448_hqc192,hybride,client,4,39.07,"[37.126, 42.276]",bootstrap_blocs,4,5.276,"[5.209, 5.351]",bootstrap_blocs
tls,single,none,mldsa65,x448_hqc192,hybride,server,4,21.055,"[19.981, 22.660]",bootstrap_blocs,4,6.261,"[6.229, 6.292]",bootstrap_blocs
tls,single,none,mldsa65,x448_mlkem768,hybride,client,4,13.75,"[12.960, 15.186]",bootstrap_blocs,4,5.306,"[5.166, 5.462]",bootstrap_blocs
tls,single,none,mldsa65,x448_mlkem768,hybride,server,4,1.884,"[1.780, 2.043]",bootstrap_blocs,4,6.194,"[6.157, 6.221]",bootstrap_blocs
tls,single,none,mldsa87,P-521,classique,client,4,13.535,"[12.662, 14.997]",bootstrap_blocs,4,5.351,"[5.315, 5.385]",bootstrap_blocs
tls,single,none,mldsa87,P-521,classique,server,4,1.812,"[1.721, 1.988]",bootstrap_blocs,4,6.237,"[6.220, 6.270]",bootstrap_blocs
tls,single,none,mldsa87,hqc256,pq_pur,client,4,60.212,"[58.145, 63.370]",bootstrap_blocs,4,5.43,"[5.316, 5.543]",bootstrap_blocs
tls,single,none,mldsa87,hqc256,pq_pur,server,4,36.032,"[34.988, 38.041]",bootstrap_blocs,4,6.271,"[6.159, 6.353]",bootstrap_blocs
tls,single,none,mldsa87,mlkem1024,pq_pur,client,4,13.142,"[12.265, 14.555]",bootstrap_blocs,4,5.204,"[5.143, 5.283]",bootstrap_blocs
tls,single,none,mldsa87,mlkem1024,pq_pur,server,4,1.19,"[1.079, 1.300]",bootstrap_blocs,4,6.32,"[6.268, 6.411]",bootstrap_blocs
tls,single,none,mldsa87,p521_hqc256,hybride,client,4,64.025,"[61.825, 67.550]",bootstrap_blocs,4,5.188,"[4.967, 5.410]",bootstrap_blocs
tls,single,none,mldsa87,p521_hqc256,hybride,server,4,37.302,"[35.748, 39.594]",bootstrap_blocs,4,6.637,"[6.628, 6.647]",bootstrap_blocs
tls,single,none,mldsa87,p521_mlkem1024,hybride,client,4,19.158,"[17.646, 21.777]",bootstrap_blocs,4,5.42,"[5.326, 5.514]",bootstrap_blocs
tls,single,none,mldsa87,p521_mlkem1024,hybride,server,4,3.387,"[3.178, 3.703]",bootstrap_blocs,4,6.497,"[6.361, 6.566]",bootstrap_blocs
tls,single,none,secp384r1,P-384,classique,client,4,14.979,"[13.788, 17.183]",bootstrap_blocs,4,5.339,"[5.200, 5.490]",bootstrap_blocs
tls,single,none,secp384r1,P-384,classique,server,4,2.011,"[1.743, 2.477]",bootstrap_blocs,4,6.097,"[6.068, 6.144]",bootstrap_blocs
tls,single,none,secp384r1,hqc192,pq_pur,client,4,38.82,"[37.068, 41.943]",bootstrap_blocs,4,5.307,"[5.277, 5.332]",bootstrap_blocs
tls,single,none,secp384r1,hqc192,pq_pur,server,4,20.192,"[19.231, 21.862]",bootstrap_blocs,4,6.202,"[6.175, 6.219]",bootstrap_blocs
tls,single,none,secp384r1,mlkem768,pq_pur,client,4,13.731,"[13.287, 14.409]",bootstrap_blocs,4,5.484,"[5.297, 5.681]",bootstrap_blocs
tls,single,none,secp384r1,mlkem768,pq_pur,server,4,1.178,"[1.087, 1.268]",bootstrap_blocs,4,6.053,"[5.938, 6.116]",bootstrap_blocs
tls,single,none,secp384r1,p384_hqc192,hybride,client,4,44.048,"[41.985, 47.891]",bootstrap_blocs,4,5.35,"[5.197, 5.508]",bootstrap_blocs
tls,single,none,secp384r1,p384_hqc192,hybride,server,4,22.006,"[20.910, 24.095]",bootstrap_blocs,4,6.564,"[6.496, 6.686]",bootstrap_blocs
tls,single,none,secp384r1,p384_mlkem768,hybride,client,4,19.329,"[18.449, 21.006]",bootstrap_blocs,4,5.343,"[5.316, 5.376]",bootstrap_blocs
tls,single,none,secp384r1,p384_mlkem768,hybride,server,4,3.213,"[2.997, 3.550]",bootstrap_blocs,4,6.347,"[6.238, 6.414]",bootstrap_blocs
tls,single,none,secp384r1,x448,classique,client,4,13.903,"[13.383, 14.606]",bootstrap_blocs,4,5.425,"[5.361, 5.491]",bootstrap_blocs
tls,single,none,secp384r1,x448,classique,server,4,1.535,"[1.474, 1.596]",bootstrap_blocs,4,6.057,"[6.053, 6.061]",bootstrap_blocs
tls,single,none,secp384r1,x448_hqc192,hybride,client,4,39.844,"[37.753, 43.471]",bootstrap_blocs,4,5.369,"[5.285, 5.496]",bootstrap_blocs
tls,single,none,secp384r1,x448_hqc192,hybride,server,4,20.978,"[19.818, 22.961]",bootstrap_blocs,4,6.211,"[6.205, 6.217]",bootstrap_blocs
tls,single,none,secp384r1,x448_mlkem768,hybride,client,4,14.952,"[13.998, 16.564]",bootstrap_blocs,4,5.3,"[5.246, 5.352]",bootstrap_blocs
tls,single,none,secp384r1,x448_mlkem768,hybride,server,4,1.968,"[1.848, 2.173]",bootstrap_blocs,4,6.168,"[6.076, 6.308]",bootstrap_blocs
tls,single,none,secp521r1,P-521,classique,client,4,14.805,"[13.837, 16.354]",bootstrap_blocs,4,5.349,"[5.156, 5.541]",bootstrap_blocs
tls,single,none,secp521r1,P-521,classique,server,4,1.98,"[1.810, 2.198]",bootstrap_blocs,4,6.046,"[5.984, 6.080]",bootstrap_blocs
tls,single,none,secp521r1,hqc256,pq_pur,client,4,58.991,"[58.064, 60.090]",bootstrap_blocs,4,5.262,"[5.137, 5.387]",bootstrap_blocs
tls,single,none,secp521r1,hqc256,pq_pur,server,4,35.261,"[34.472, 36.204]",bootstrap_blocs,4,6.337,"[6.328, 6.343]",bootstrap_blocs
tls,single,none,secp521r1,mlkem1024,pq_pur,client,4,14.273,"[13.503, 15.651]",bootstrap_blocs,4,5.221,"[4.927, 5.481]",bootstrap_blocs
tls,single,none,secp521r1,mlkem1024,pq_pur,server,4,1.259,"[1.185, 1.379]",bootstrap_blocs,4,6.122,"[6.098, 6.138]",bootstrap_blocs
tls,single,none,secp521r1,p521_hqc256,hybride,client,4,65.167,"[62.734, 68.997]",bootstrap_blocs,4,5.296,"[5.086, 5.506]",bootstrap_blocs
tls,single,none,secp521r1,p521_hqc256,hybride,server,4,37.431,"[35.955, 39.768]",bootstrap_blocs,4,6.691,"[6.613, 6.840]",bootstrap_blocs
tls,single,none,secp521r1,p521_mlkem1024,hybride,client,4,19.453,"[18.435, 21.118]",bootstrap_blocs,4,5.53,"[5.504, 5.557]",bootstrap_blocs
tls,single,none,secp521r1,p521_mlkem1024,hybride,server,4,3.269,"[3.111, 3.506]",bootstrap_blocs,4,6.497,"[6.423, 6.621]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,P-256,classique,client,4,30.235,"[29.571, 30.909]",bootstrap_blocs,4,5.389,"[5.267, 5.517]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,P-256,classique,server,4,2.92,"[2.873, 2.958]",bootstrap_blocs,4,6.068,"[6.043, 6.094]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,hqc128,pq_pur,client,4,47.439,"[47.013, 47.872]",bootstrap_blocs,4,5.426,"[5.297, 5.547]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,hqc128,pq_pur,server,4,23.42,"[23.224, 23.727]",bootstrap_blocs,4,6.183,"[6.181, 6.184]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,mlkem512,pq_pur,client,4,33.776,"[30.702, 38.361]",bootstrap_blocs,4,5.311,"[5.240, 5.381]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,mlkem512,pq_pur,server,4,2.567,"[2.492, 2.640]",bootstrap_blocs,4,6.129,"[6.119, 6.137]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,p256_hqc128,hybride,client,4,52.421,"[52.040, 52.802]",bootstrap_blocs,4,5.332,"[5.203, 5.486]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,p256_hqc128,hybride,server,4,26.752,"[26.178, 27.196]",bootstrap_blocs,4,6.454,"[6.438, 6.466]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,p256_mlkem512,hybride,client,4,37.789,"[36.403, 39.348]",bootstrap_blocs,4,5.402,"[5.191, 5.613]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,p256_mlkem512,hybride,server,4,6.21,"[5.970, 6.450]",bootstrap_blocs,4,6.427,"[6.422, 6.432]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,x25519,classique,client,4,28.162,"[26.563, 29.762]",bootstrap_blocs,4,5.396,"[5.277, 5.516]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,x25519,classique,server,4,2.832,"[2.685, 2.979]",bootstrap_blocs,4,6.065,"[6.046, 6.082]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,x25519_hqc128,hybride,client,4,47.154,"[46.472, 47.836]",bootstrap_blocs,4,5.395,"[5.263, 5.510]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,x25519_hqc128,hybride,server,4,23.649,"[21.925, 24.694]",bootstrap_blocs,4,6.176,"[6.172, 6.184]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,x25519_mlkem512,hybride,client,4,32.207,"[30.297, 33.818]",bootstrap_blocs,4,5.421,"[5.207, 5.543]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,ed25519,x25519_mlkem512,hybride,server,4,3.177,"[3.049, 3.296]",bootstrap_blocs,4,6.141,"[6.109, 6.197]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,mldsa44,P-256,classique,client,4,30.304,"[27.930, 32.678]",bootstrap_blocs,4,5.434,"[5.383, 5.529]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,mldsa44,P-256,classique,server,4,3.219,"[3.068, 3.369]",bootstrap_blocs,4,6.138,"[6.121, 6.149]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,mldsa44,hqc128,pq_pur,client,4,46.648,"[45.375, 47.653]",bootstrap_blocs,4,5.352,"[5.240, 5.467]",bootstrap_blocs
tls,single,simple_loss1.3_delay62.51ms,mldsa44,hqc128,pq_pur,server,4,22.513,"[21.407, 23.619]",bootstrap_blocs,4,6.182,"[6.171, 6.194]",bootstrap_blocs
